Balance,Avg Rate (for Balance),Day,Mouth,Year,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Winter,Spring,Summer,Autumn,Exchange Rate
-0.028382412479879833,0.5747126436781609,6,9,2011,0,1,0,0,0,0,0,0,0,0,1,0
-0.02829845743110533,0.5747126436781609,7,9,2011,0,0,1,0,0,0,0,0,0,0,1,0
-0.028275567290563415,0.5747126436781609,8,9,2011,0,0,0,1,0,0,0,0,0,0,1,0
-0.02798562921891086,0.5747126436781609,9,9,2011,0,0,0,0,1,0,0,0,0,0,1,0
-0.02798119964672678,0.5747126436781609,10,9,2011,0,0,0,0,0,1,0,0,0,0,1,0
-0.027977327354804266,0.5747126436781609,11,9,2011,0,0,0,0,0,0,1,0,0,0,1,0
-0.026576554279108128,0.5747126436781609,12,9,2011,1,0,0,0,0,0,0,0,0,0,1,0
-0.027517887649089093,0.5747126436781609,13,9,2011,0,1,0,0,0,0,0,0,0,0,1,0
-0.027150210906537662,0.5747126436781609,14,9,2011,0,0,1,0,0,0,0,0,0,0,1,0
-0.027312332107384332,0.5747126436781609,15,9,2011,0,0,0,1,0,0,0,0,0,0,1,0
-0.027229977295941447,0.5747126436781609,16,9,2011,0,0,0,0,1,0,0,0,0,0,1,0
-0.027218363843446586,0.5747126436781609,17,9,2011,0,0,0,0,0,1,0,0,0,0,1,0
-0.02721064464887378,0.5747126436781609,18,9,2011,0,0,0,0,0,0,1,0,0,0,1,0
-0.02695370521401543,0.5747126436781609,19,9,2011,1,0,0,0,0,0,0,0,0,0,1,0
-0.02442055162670684,0.5747126436781609,20,9,2011,0,1,0,0,0,0,0,0,0,0,1,0
-0.024467629328128397,0.5747126436781609,21,9,2011,0,0,1,0,0,0,0,0,0,0,1,0
-0.024840291068852837,0.5747126436781609,22,9,2011,0,0,0,1,0,0,0,0,0,0,1,0
-0.02436459837773561,0.5747126436781609,23,9,2011,0,0,0,0,1,0,0,0,0,0,1,0
-0.024357996311140474,0.5747126436781609,24,9,2011,0,0,0,0,0,1,0,0,0,0,1,0
-0.024351237629821165,0.5747126436781609,25,9,2011,0,0,0,0,0,0,1,0,0,0,1,0
-0.023303058499978282,0.5747126436781609,26,9,2011,1,0,0,0,0,0,0,0,0,0,1,0
-0.023514493369838126,0.5747126436781609,27,9,2011,0,1,0,0,0,0,0,0,0,0,1,0
-0.02658430556686209,0.5714285714285714,28,9,2011,0,0,1,0,0,0,0,0,0,0,1,0
-0.02589735302069976,0.5714285714285714,29,9,2011,0,0,0,1,0,0,0,0,0,0,1,0
-0.024969527741993902,0.5714285714285714,30,9,2011,0,0,0,0,1,0,0,0,0,0,1,0
-0.02495748252923495,0.5714285714285714,1,10,2011,0,0,0,0,0,1,0,0,0,0,1,0
-0.024952240357703475,0.5714285714285714,2,10,2011,0,0,0,0,0,0,1,0,0,0,1,0
-0.026262031689583902,0.5714285714285714,3,10,2011,1,0,0,0,0,0,0,0,0,0,1,0
-0.021721741311076848,0.5714285714285714,4,10,2011,0,1,0,0,0,0,0,0,0,0,1,0
-0.021773614732220614,0.5714285714285714,5,10,2011,0,0,1,0,0,0,0,0,0,0,1,0
-0.021951902338198333,0.5714285714285714,6,10,2011,0,0,0,1,0,0,0,0,0,0,1,0
-0.02227481565428194,0.5714285714285714,7,10,2011,0,0,0,0,1,0,0,0,0,0,1,0
-0.022270844372725022,0.5714285714285714,8,10,2011,0,0,0,0,0,1,0,0,0,0,1,0
-0.02225961561049518,0.5714285714285714,9,10,2011,0,0,0,0,0,0,1,0,0,0,1,0
-0.02224442198534467,0.5714285714285714,10,10,2011,1,0,0,0,0,0,0,0,0,0,1,0
-0.022194514235888838,0.5714285714285714,11,10,2011,0,1,0,0,0,0,0,0,0,0,1,0
-0.021142163848311253,0.5714285714285714,12,10,2011,0,0,1,0,0,0,0,0,0,0,1,0
-0.021924926521738164,0.5714285714285714,13,10,2011,0,0,0,1,0,0,0,0,0,0,1,0
-0.022179249007285205,0.5714285714285714,14,10,2011,0,0,0,0,1,0,0,0,0,0,1,0
-0.0221724257116945,0.5714285714285714,15,10,2011,0,0,0,0,0,1,0,0,0,0,1,0
-0.02216717269979959,0.5714285714285714,16,10,2011,0,0,0,0,0,0,1,0,0,0,1,0
-0.021966459091997934,0.5714285714285714,17,10,2011,1,0,0,0,0,0,0,0,0,0,1,0
-0.022489132063902278,0.5714285714285714,18,10,2011,0,1,0,0,0,0,0,0,0,0,1,0
-0.02244274814573957,0.5714285714285714,19,10,2011,0,0,1,0,0,0,0,0,0,0,1,0
-0.022964084187034283,0.5714285714285714,20,10,2011,0,0,0,1,0,0,0,0,0,0,1,0
-0.022927533191674832,0.5714285714285714,21,10,2011,0,0,0,0,1,0,0,0,0,0,1,0
-0.0229229806669477,0.5714285714285714,22,10,2011,0,0,0,0,0,1,0,0,0,0,1,0
-0.022916173631902133,0.5714285714285714,23,10,2011,0,0,0,0,0,0,1,0,0,0,1,0
-0.022894914966054787,0.5714285714285714,24,10,2011,1,0,0,0,0,0,0,0,0,0,1,0
-0.02189371839918087,0.5714285714285714,25,10,2011,0,1,0,0,0,0,0,0,0,0,1,0
-0.021051253850585015,0.5714285714285714,26,10,2011,0,0,1,0,0,0,0,0,0,0,1,0
-0.02042973302484058,0.5714285714285714,27,10,2011,0,0,0,1,0,0,0,0,0,0,1,0
-0.02161689345872043,0.5714285714285714,28,10,2011,0,0,0,0,1,0,0,0,0,0,1,0
-0.021610484093848716,0.5714285714285714,29,10,2011,0,0,0,0,0,1,0,0,0,0,1,0
-0.021605685378762902,0.5714285714285714,30,10,2011,0,0,0,0,0,0,1,0,0,0,1,0
-0.021436630339145904,0.5714285714285714,31,10,2011,1,0,0,0,0,0,0,0,0,0,1,0
-0.021348095807372146,0.5714285714285714,1,11,2011,0,1,0,0,0,0,0,0,0,0,1,0
-0.021214575479044023,0.5714285714285714,2,11,2011,0,0,1,0,0,0,0,0,0,0,1,0
-0.021435634594711296,0.5714285714285714,3,11,2011,0,0,0,1,0,0,0,0,0,0,1,0
-0.019414498900520223,0.5714285714285714,4,11,2011,0,0,0,0,1,0,0,0,0,0,1,0
-0.01941338476790619,0.5714285714285714,5,11,2011,0,0,0,0,0,1,0,0,0,0,1,0
-0.019408676769545826,0.5714285714285714,6,11,2011,0,0,0,0,0,0,1,0,0,0,1,0
-0.021699207190891415,0.5681818181818182,7,11,2011,1,0,0,0,0,0,0,0,0,0,1,0
-0.025583770262156746,0.5681818181818182,8,11,2011,0,1,0,0,0,0,0,0,0,0,1,0
-0.026711136107233163,0.5681818181818182,9,11,2011,0,0,1,0,0,0,0,0,0,0,1,0
-0.027299815196180268,0.5681818181818182,10,11,2011,0,0,0,1,0,0,0,0,0,0,1,0
-0.027385874559185393,0.5681818181818182,11,11,2011,0,0,0,0,1,0,0,0,0,0,1,0
-0.02737276128535692,0.5681818181818182,12,11,2011,0,0,0,0,0,1,0,0,0,0,1,0
-0.027369766634962284,0.5681818181818182,13,11,2011,0,0,0,0,0,0,1,0,0,0,1,0
-0.027866590617656624,0.5681818181818182,14,11,2011,1,0,0,0,0,0,0,0,0,0,1,0
-0.02775767563210884,0.5681818181818182,15,11,2011,0,1,0,0,0,0,0,0,0,0,1,0
-0.02775698099303185,0.5681818181818182,16,11,2011,0,0,1,0,0,0,0,0,0,0,1,0
-0.03029651285048555,0.5681818181818182,17,11,2011,0,0,0,1,0,0,0,0,0,0,1,0
-0.03139018998405434,0.5681818181818182,18,11,2011,0,0,0,0,1,0,0,0,0,0,1,0
-0.03138289071092766,0.5681818181818182,19,11,2011,0,0,0,0,0,1,0,0,0,0,1,0
-0.03138072221033466,0.5681818181818182,20,11,2011,0,0,0,0,0,0,1,0,0,0,1,0
-0.030939167249988915,0.5681818181818182,21,11,2011,1,0,0,0,0,0,0,0,0,0,1,0
-0.030346889445659248,0.5681818181818182,22,11,2011,0,1,0,0,0,0,0,0,0,0,1,0
-0.030371159165082682,0.5780346820809249,23,11,2011,0,0,1,0,0,0,0,0,0,0,1,0
-0.028572461024349495,0.5780346820809249,24,11,2011,0,0,0,1,0,0,0,0,0,0,1,0
-0.028583755969850765,0.5780346820809249,25,11,2011,0,0,0,0,1,0,0,0,0,0,1,0
-0.0285681508387994,0.5780346820809249,26,11,2011,0,0,0,0,0,1,0,0,0,0,1,0
-0.02856057913022364,0.5780346820809249,27,11,2011,0,0,0,0,0,0,1,0,0,0,1,0
-0.02826467343850869,0.5813953488372093,28,11,2011,1,0,0,0,0,0,0,0,0,0,1,0
-0.021489936257261012,0.5813953488372093,29,11,2011,0,1,0,0,0,0,0,0,0,0,1,0
-0.010459811277714108,0.5813953488372093,30,11,2011,0,0,1,0,0,0,0,0,0,0,1,0
-0.01045636846387393,0.5813953488372093,1,12,2011,0,0,0,1,0,0,0,1,0,0,0,0
-0.01060168581769321,0.5813953488372093,2,12,2011,0,0,0,0,1,0,0,1,0,0,0,0
-0.010576503225560783,0.5813953488372093,3,12,2011,0,0,0,0,0,1,0,1,0,0,0,0
-0.010567422709560676,0.5813953488372093,4,12,2011,0,0,0,0,0,0,1,1,0,0,0,0
-0.006707743549888356,0.5747126436781609,5,12,2011,1,0,0,0,0,0,0,1,0,0,0,0
-0.00730079002156624,0.5747126436781609,6,12,2011,0,1,0,0,0,0,0,1,0,0,0,0
-0.0032159455306724296,0.5780346820809249,7,12,2011,0,0,1,0,0,0,0,1,0,0,0,0
-0.004382959719682725,0.5780346820809249,8,12,2011,0,0,0,1,0,0,0,1,0,0,0,0
0.0037505213071930624,0.5813953488372093,9,12,2011,0,0,0,0,1,0,0,1,0,0,0,0
0.003755238006371399,0.5813953488372093,10,12,2011,0,0,0,0,0,1,0,1,0,0,0,0
0.00376674105832302,0.5813953488372093,11,12,2011,0,0,0,0,0,0,1,1,0,0,0,0
0.005024137775797399,0.5813953488372093,12,12,2011,1,0,0,0,0,0,0,1,0,0,0,0
0.005027066242920643,0.5813953488372093,13,12,2011,0,1,0,0,0,0,0,1,0,0,0,0
0.008613362134881864,0.5813953488372093,14,12,2011,0,0,1,0,0,0,0,1,0,0,0,0
0.008759257593871403,0.5813953488372093,15,12,2011,0,0,0,1,0,0,0,1,0,0,0,0
0.00905499640104422,0.5813953488372093,16,12,2011,0,0,0,0,1,0,0,1,0,0,0,0
0.00906211809190174,0.5813953488372093,17,12,2011,0,0,0,0,0,1,0,1,0,0,0,0
0.008942700933745941,0.5813953488372093,18,12,2011,0,0,0,0,0,0,1,1,0,0,0,0
0.009150504424496662,0.5813953488372093,19,12,2011,1,0,0,0,0,0,0,1,0,0,0,0
0.0082636570032435,0.5813953488372093,21,12,2011,0,0,1,0,0,0,0,1,0,0,0,0
0.006852686140933268,0.5847953216374269,22,12,2011,0,0,0,1,0,0,0,1,0,0,0,0
0.008540866919241689,0.5847953216374269,23,12,2011,0,0,0,0,1,0,0,1,0,0,0,0
0.008549164789530191,0.5847953216374269,24,12,2011,0,0,0,0,0,1,0,1,0,0,0,0
0.008560946267658066,0.5847953216374269,25,12,2011,0,0,0,0,0,0,1,1,0,0,0,0
0.008579523797831721,0.5847953216374269,26,12,2011,1,0,0,0,0,0,0,1,0,0,0,0
0.009788480208730016,0.5847953216374269,27,12,2011,0,1,0,0,0,0,0,1,0,0,0,0
0.010145860175032983,0.5847953216374269,28,12,2011,0,0,1,0,0,0,0,1,0,0,0,0
0.01427711226172535,0.5882352941176471,29,12,2011,0,0,0,1,0,0,0,1,0,0,0,0
0.01374210095934066,0.5882352941176471,30,12,2011,0,0,0,0,1,0,0,1,0,0,0,0
0.013751875686508706,0.5882352941176471,31,12,2011,0,0,0,0,0,1,0,1,0,0,0,0
0.013756462016053272,0.5882352941176471,1,1,2012,0,0,0,0,0,0,1,1,0,0,0,0
0.013769782683150341,0.5882352941176471,2,1,2012,1,0,0,0,0,0,0,1,0,0,0,0
0.01343950918821408,0.5882352941176471,3,1,2012,0,1,0,0,0,0,0,1,0,0,0,0
0.010503549376966102,0.5847953216374269,4,1,2012,0,0,1,0,0,0,0,1,0,0,0,0
0.009044345743984635,0.5847953216374269,5,1,2012,0,0,0,1,0,0,0,1,0,0,0,0
0.0077615733047453565,0.5847953216374269,6,1,2012,0,0,0,0,1,0,0,1,0,0,0,0
0.007767295447630862,0.5847953216374269,7,1,2012,0,0,0,0,0,1,0,1,0,0,0,0
0.007782888882500617,0.5847953216374269,8,1,2012,0,0,0,0,0,0,1,1,0,0,0,0
0.00811632705037357,0.5813953488372093,9,1,2012,1,0,0,0,0,0,0,1,0,0,0,0
0.008802631599548924,0.5813953488372093,10,1,2012,0,1,0,0,0,0,0,1,0,0,0,0
0.00942975789163575,0.5813953488372093,11,1,2012,0,0,1,0,0,0,0,1,0,0,0,0
0.009425197664545169,0.5813953488372093,12,1,2012,0,0,0,1,0,0,0,1,0,0,0,0
0.010054950319943098,0.5813953488372093,13,1,2012,0,0,0,0,1,0,0,1,0,0,0,0
0.009987779577014511,0.5813953488372093,14,1,2012,0,0,0,0,0,1,0,1,0,0,0,0
0.00999426168643026,0.5813953488372093,15,1,2012,0,0,0,0,0,0,1,1,0,0,0,0
0.011636721805653633,0.5813953488372093,16,1,2012,1,0,0,0,0,0,0,1,0,0,0,0
0.013116338698772004,0.5813953488372093,17,1,2012,0,1,0,0,0,0,0,1,0,0,0,0
0.013547754353411564,0.5813953488372093,18,1,2012,0,0,1,0,0,0,0,1,0,0,0,0
0.012241602245640129,0.5813953488372093,19,1,2012,0,0,0,1,0,0,0,1,0,0,0,0
0.008052602544557882,0.5813953488372093,20,1,2012,0,0,0,0,1,0,0,1,0,0,0,0
0.008059617971326604,0.5813953488372093,21,1,2012,0,0,0,0,0,1,0,1,0,0,0,0
0.008068017398703957,0.5813953488372093,22,1,2012,0,0,0,0,0,0,1,1,0,0,0,0
0.009374927618732942,0.5813953488372093,23,1,2012,1,0,0,0,0,0,0,1,0,0,0,0
0.01305605386879654,0.5882352941176471,24,1,2012,0,1,0,0,0,0,0,1,0,0,0,0
0.011867627679851065,0.5882352941176471,25,1,2012,0,0,1,0,0,0,0,1,0,0,0,0
0.01186881355855461,0.5882352941176471,26,1,2012,0,0,0,1,0,0,0,1,0,0,0,0
0.013244611007477829,0.5882352941176471,27,1,2012,0,0,0,0,1,0,0,1,0,0,0,0
0.013249884273735971,0.5882352941176471,28,1,2012,0,0,0,0,0,1,0,1,0,0,0,0
0.013259867249990754,0.5882352941176471,29,1,2012,0,0,0,0,0,0,1,1,0,0,0,0
0.03089032721927532,0.5780346820809249,30,1,2012,1,0,0,0,0,0,0,1,0,0,0,0
0.03189473709808496,0.5780346820809249,31,1,2012,0,1,0,0,0,0,0,1,0,0,0,0
0.0325285972527643,0.5780346820809249,1,2,2012,0,0,1,0,0,0,0,1,0,0,0,0
0.03254992794997382,0.5780346820809249,2,2,2012,0,0,0,1,0,0,0,1,0,0,0,0
0.03234063405188929,0.5780346820809249,3,2,2012,0,0,0,0,1,0,0,1,0,0,0,0
0.03234899610854013,0.5780346820809249,4,2,2012,0,0,0,0,0,1,0,1,0,0,0,0
0.03235858383943917,0.5780346820809249,5,2,2012,0,0,0,0,0,0,1,1,0,0,0,0
0.03149611083269828,0.5780346820809249,6,2,2012,1,0,0,0,0,0,0,1,0,0,0,0
0.03154788497893501,0.5780346820809249,7,2,2012,0,1,0,0,0,0,0,1,0,0,0,0
0.03492503046499068,0.5780346820809249,8,2,2012,0,0,1,0,0,0,0,1,0,0,0,0
0.0345858410564146,0.5780346820809249,9,2,2012,0,0,0,1,0,0,0,1,0,0,0,0
0.03290536977340642,0.5780346820809249,10,2,2012,0,0,0,0,1,0,0,1,0,0,0,0
0.0329083344701653,0.5780346820809249,11,2,2012,0,0,0,0,0,1,0,1,0,0,0,0
0.0329353522217156,0.5780346820809249,12,2,2012,0,0,0,0,0,0,1,1,0,0,0,0
0.03264334791974075,0.5780346820809249,13,2,2012,1,0,0,0,0,0,0,1,0,0,0,0
0.030908299543370172,0.5780346820809249,14,2,2012,0,1,0,0,0,0,0,1,0,0,0,0
0.030801865432045526,0.5780346820809249,15,2,2012,0,0,1,0,0,0,0,1,0,0,0,0
0.029980451728119337,0.5780346820809249,16,2,2012,0,0,0,1,0,0,0,1,0,0,0,0
0.030480023315031392,0.5780346820809249,17,2,2012,0,0,0,0,1,0,0,1,0,0,0,0
0.03035857344609813,0.5780346820809249,18,2,2012,0,0,0,0,0,1,0,1,0,0,0,0
0.030363008866372998,0.5780346820809249,19,2,2012,0,0,0,0,0,0,1,1,0,0,0,0
0.030324072277879418,0.5780346820809249,20,2,2012,1,0,0,0,0,0,0,1,0,0,0,0
0.03033752588206474,0.5780346820809249,21,2,2012,0,1,0,0,0,0,0,1,0,0,0,0
0.03025071881925642,0.5780346820809249,22,2,2012,0,0,1,0,0,0,0,1,0,0,0,0
0.030439347561390804,0.5747126436781609,23,2,2012,0,0,0,1,0,0,0,1,0,0,0,0
0.02682395171228465,0.5714285714285714,24,2,2012,0,0,0,0,1,0,0,1,0,0,0,0
0.026843272235261624,0.5714285714285714,25,2,2012,0,0,0,0,0,1,0,1,0,0,0,0
0.026865201577277373,0.5714285714285714,26,2,2012,0,0,0,0,0,0,1,1,0,0,0,0
0.026706121668915252,0.5714285714285714,27,2,2012,1,0,0,0,0,0,0,1,0,0,0,0
0.027047051669001985,0.5714285714285714,28,2,2012,0,1,0,0,0,0,0,1,0,0,0,0
0.027241218981025547,0.5714285714285714,29,2,2012,0,0,1,0,0,0,0,1,0,0,0,0
0.0278586133368526,0.5714285714285714,1,3,2012,0,0,0,1,0,0,0,0,1,0,0,0
0.02722239055349323,0.5714285714285714,2,3,2012,0,0,0,0,1,0,0,0,1,0,0,0
0.02723462789743013,0.5714285714285714,3,3,2012,0,0,0,0,0,1,0,0,1,0,0,0
0.02723841845871794,0.5714285714285714,4,3,2012,0,0,0,0,0,0,1,0,1,0,0,0
0.02757029333207676,0.5714285714285714,5,3,2012,1,0,0,0,0,0,0,0,1,0,0,0
0.027522478913851695,0.5714285714285714,6,3,2012,0,1,0,0,0,0,0,0,1,0,0,0
0.02592645235024464,0.5714285714285714,7,3,2012,0,0,1,0,0,0,0,0,1,0,0,0
0.02678305472964849,0.5714285714285714,8,3,2012,0,0,0,1,0,0,0,0,1,0,0,0
0.027166623587609226,0.5714285714285714,9,3,2012,0,0,0,0,1,0,0,0,1,0,0,0
0.027174556308814084,0.5714285714285714,10,3,2012,0,0,0,0,0,1,0,0,1,0,0,0
0.027191479114566305,0.5714285714285714,11,3,2012,0,0,0,0,0,0,1,0,1,0,0,0
0.02696259596660114,0.5714285714285714,12,3,2012,1,0,0,0,0,0,0,0,1,0,0,0
0.02388565737171974,0.5714285714285714,13,3,2012,0,1,0,0,0,0,0,0,1,0,0,0
0.023618700299970964,0.5714285714285714,14,3,2012,0,0,1,0,0,0,0,0,1,0,0,0
0.02326964587541051,0.5714285714285714,15,3,2012,0,0,0,1,0,0,0,0,1,0,0,0
0.02332421555168213,0.5714285714285714,16,3,2012,0,0,0,0,1,0,0,0,1,0,0,0
0.023336111709444073,0.5714285714285714,17,3,2012,0,0,0,0,0,1,0,0,1,0,0,0
0.02334121923225095,0.5714285714285714,18,3,2012,0,0,0,0,0,0,1,0,1,0,0,0
0.023970427872568825,0.5714285714285714,19,3,2012,1,0,0,0,0,0,0,0,1,0,0,0
0.030099672333369975,0.5847953216374269,20,3,2012,0,1,0,0,0,0,0,0,1,0,0,0
0.03000018946245164,0.5847953216374269,21,3,2012,0,0,1,0,0,0,0,0,1,0,0,0
0.030652989728933763,0.5847953216374269,22,3,2012,0,0,0,1,0,0,0,0,1,0,0,0
0.029678220969621926,0.5847953216374269,23,3,2012,0,0,0,0,1,0,0,0,1,0,0,0
0.029685735481016967,0.5847953216374269,24,3,2012,0,0,0,0,0,1,0,0,1,0,0,0
0.029689818446844353,0.5847953216374269,25,3,2012,0,0,0,0,0,0,1,0,1,0,0,0
0.03107504016539712,0.5847953216374269,26,3,2012,1,0,0,0,0,0,0,0,1,0,0,0
0.03136042200377722,0.5847953216374269,27,3,2012,0,1,0,0,0,0,0,0,1,0,0,0
0.033478229776761056,0.5847953216374269,28,3,2012,0,0,1,0,0,0,0,0,1,0,0,0
0.03383470271844579,0.5847953216374269,29,3,2012,0,0,0,1,0,0,0,0,1,0,0,0
0.034026530794152535,0.5847953216374269,30,3,2012,0,0,0,0,1,0,0,0,1,0,0,0
0.03403520636552436,0.5847953216374269,31,3,2012,0,0,0,0,0,1,0,0,1,0,0,0
0.03405622383328561,0.5847953216374269,1,4,2012,0,0,0,0,0,0,1,0,1,0,0,0
0.0341094952334014,0.5847953216374269,2,4,2012,1,0,0,0,0,0,0,0,1,0,0,0
0.03283387828983707,0.5847953216374269,3,4,2012,0,1,0,0,0,0,0,0,1,0,0,0
0.030890968654989685,0.5847953216374269,4,4,2012,0,0,1,0,0,0,0,0,1,0,0,0
0.023641768165418454,0.5714285714285714,5,4,2012,0,0,0,1,0,0,0,0,1,0,0,0
0.028131821161839873,0.5714285714285714,6,4,2012,0,0,0,0,1,0,0,0,1,0,0,0
0.028153734528583187,0.5714285714285714,7,4,2012,0,0,0,0,0,1,0,0,1,0,0,0
0.028168885648098187,0.5714285714285714,8,4,2012,0,0,0,0,0,0,1,0,1,0,0,0
0.029315397286609705,0.5714285714285714,9,4,2012,1,0,0,0,0,0,0,0,1,0,0,0
0.029032768329992673,0.5714285714285714,10,4,2012,0,1,0,0,0,0,0,0,1,0,0,0
0.028939719357400178,0.5714285714285714,11,4,2012,0,0,1,0,0,0,0,0,1,0,0,0
0.02715428354549247,0.5714285714285714,12,4,2012,0,0,0,1,0,0,0,0,1,0,0,0
0.027699909132664794,0.5714285714285714,13,4,2012,0,0,0,0,1,0,0,0,1,0,0,0
0.02771343362712142,0.5714285714285714,14,4,2012,0,0,0,0,0,1,0,0,1,0,0,0
0.02772943657098295,0.5714285714285714,15,4,2012,0,0,0,0,0,0,1,0,1,0,0,0
0.027735676055949062,0.5714285714285714,16,4,2012,1,0,0,0,0,0,0,0,1,0,0,0
0.027937825441358297,0.5714285714285714,17,4,2012,0,1,0,0,0,0,0,0,1,0,0,0
0.03163519811555138,0.5747126436781609,18,4,2012,0,0,1,0,0,0,0,0,1,0,0,0
0.029437315430715386,0.5747126436781609,19,4,2012,0,0,0,1,0,0,0,0,1,0,0,0
0.029009829978360813,0.5747126436781609,20,4,2012,0,0,0,0,1,0,0,0,1,0,0,0
0.02901806751346868,0.5747126436781609,21,4,2012,0,0,0,0,0,1,0,0,1,0,0,0
0.029031778005739833,0.5747126436781609,22,4,2012,0,0,0,0,0,0,1,0,1,0,0,0
0.035067357875415234,0.5747126436781609,23,4,2012,1,0,0,0,0,0,0,0,1,0,0,0
0.03491542333554652,0.5747126436781609,24,4,2012,0,1,0,0,0,0,0,0,1,0,0,0
0.03222727751270315,0.5714285714285714,25,4,2012,0,0,1,0,0,0,0,0,1,0,0,0
0.03213577443298881,0.5714285714285714,26,4,2012,0,0,0,1,0,0,0,0,1,0,0,0
0.034056515952552484,0.5714285714285714,27,4,2012,0,0,0,0,1,0,0,0,1,0,0,0
0.03408153950514267,0.5714285714285714,28,4,2012,0,0,0,0,0,1,0,0,1,0,0,0
0.034088965439357695,0.5714285714285714,29,4,2012,0,0,0,0,0,0,1,0,1,0,0,0
0.033199822713786804,0.5714285714285714,30,4,2012,1,0,0,0,0,0,0,0,1,0,0,0
0.03320724379836563,0.5714285714285714,1,5,2012,0,1,0,0,0,0,0,0,1,0,0,0
0.03423183073149879,0.5714285714285714,2,5,2012,0,0,1,0,0,0,0,0,1,0,0,0
0.030506082692873596,0.5714285714285714,3,5,2012,0,0,0,1,0,0,0,0,1,0,0,0
0.03156718524754875,0.5714285714285714,4,5,2012,0,0,0,0,1,0,0,0,1,0,0,0
0.03134261413940634,0.5714285714285714,5,5,2012,0,0,0,0,0,1,0,0,1,0,0,0
0.03135311902210516,0.5714285714285714,6,5,2012,0,0,0,0,0,0,1,0,1,0,0,0
0.030960134737969294,0.5714285714285714,7,5,2012,1,0,0,0,0,0,0,0,1,0,0,0
0.03157784303642634,0.5714285714285714,8,5,2012,0,1,0,0,0,0,0,0,1,0,0,0
0.0315425035943154,0.5714285714285714,9,5,2012,0,0,1,0,0,0,0,0,1,0,0,0
0.03083295459587796,0.5714285714285714,10,5,2012,0,0,0,1,0,0,0,0,1,0,0,0
0.03138430589184473,0.5714285714285714,11,5,2012,0,0,0,0,1,0,0,0,1,0,0,0
0.03139122332743357,0.5714285714285714,12,5,2012,0,0,0,0,0,1,0,0,1,0,0,0
0.031398433167561995,0.5714285714285714,13,5,2012,0,0,0,0,0,0,1,0,1,0,0,0
0.0319240829603159,0.5714285714285714,14,5,2012,1,0,0,0,0,0,0,0,1,0,0,0
0.03218422443883742,0.5714285714285714,15,5,2012,0,1,0,0,0,0,0,0,1,0,0,0
0.0322998260743423,0.5714285714285714,16,5,2012,0,0,1,0,0,0,0,0,1,0,0,0
0.0330283622545816,0.5714285714285714,17,5,2012,0,0,0,1,0,0,0,0,1,0,0,0
0.031085406262916997,0.5681818181818182,18,5,2012,0,0,0,0,1,0,0,0,1,0,0,0
0.031097872680849334,0.5681818181818182,19,5,2012,0,0,0,0,0,1,0,0,1,0,0,0
0.031124889006035994,0.5681818181818182,20,5,2012,0,0,0,0,0,0,1,0,1,0,0,0
0.0314220071068176,0.5681818181818182,21,5,2012,1,0,0,0,0,0,0,0,1,0,0,0
0.03412114249071379,0.5681818181818182,22,5,2012,0,1,0,0,0,0,0,0,1,0,0,0
0.03465898212949645,0.5681818181818182,23,5,2012,0,0,1,0,0,0,0,0,1,0,0,0
0.037412611307120314,0.5681818181818182,24,5,2012,0,0,0,1,0,0,0,0,1,0,0,0
0.037798742769938797,0.5681818181818182,25,5,2012,0,0,0,0,1,0,0,0,1,0,0,0
0.037815971388048576,0.5681818181818182,26,5,2012,0,0,0,0,0,1,0,0,1,0,0,0
0.03784051368555744,0.5681818181818182,27,5,2012,0,0,0,0,0,0,1,0,1,0,0,0
0.03683785181534924,0.5681818181818182,28,5,2012,1,0,0,0,0,0,0,0,1,0,0,0
0.03745270310749985,0.5649717514124294,29,5,2012,0,1,0,0,0,0,0,0,1,0,0,0
0.04033478517146231,0.5649717514124294,30,5,2012,0,0,1,0,0,0,0,0,1,0,0,0
0.04039412788827484,0.5649717514124294,31,5,2012,0,0,0,1,0,0,0,0,1,0,0,0
0.04074154170941356,0.5649717514124294,1,6,2012,0,0,0,0,1,0,0,0,0,1,0,0
0.04074745170438619,0.5649717514124294,2,6,2012,0,0,0,0,0,1,0,0,0,1,0,0
0.04075203489593087,0.5649717514124294,3,6,2012,0,0,0,0,0,0,1,0,0,1,0,0
0.037399052579937066,0.5681818181818182,4,6,2012,1,0,0,0,0,0,0,0,0,1,0,0
0.04120887861987975,0.5649717514124294,5,6,2012,0,1,0,0,0,0,0,0,0,1,0,0
0.04166731288188779,0.5649717514124294,6,6,2012,0,0,1,0,0,0,0,0,0,1,0,0
0.042151322984474895,0.5649717514124294,7,6,2012,0,0,0,1,0,0,0,0,0,1,0,0
0.042285991250234585,0.5649717514124294,8,6,2012,0,0,0,0,1,0,0,0,0,1,0,0
0.042303504998429546,0.5649717514124294,9,6,2012,0,0,0,0,0,1,0,0,0,1,0,0
0.042276423773698786,0.5649717514124294,10,6,2012,0,0,0,0,0,0,1,0,0,1,0,0
0.04472025405015845,0.5649717514124294,11,6,2012,1,0,0,0,0,0,0,0,0,1,0,0
0.04472431833062257,0.5649717514124294,12,6,2012,0,1,0,0,0,0,0,0,0,1,0,0
0.046228309638253244,0.5649717514124294,13,6,2012,0,0,1,0,0,0,0,0,0,1,0,0
