Date,Currency,Duration,Fixing_bid,Fixing_ask
6/25/14,RON,30,1.56,2.06
6/26/14,RON,30,1.58,2.08
6/27/14,RON,30,1.53,2.03
6/28/14,RON,30,1.53,2.03
6/29/14,RON,30,1.53,2.03
6/30/14,RON,30,1.58,2.08
7/1/14,RON,30,1.57,2.07
7/2/14,RON,30,1.54,2.04
7/3/14,RON,30,1.43,1.93
7/4/14,RON,30,1.3,1.8
7/5/14,RON,30,1.3,1.8
7/6/14,RON,30,1.3,1.8
7/7/14,RON,30,1.09,1.59
7/8/14,RON,30,1.04,1.54
7/9/14,RON,30,0.98,1.48
7/10/14,RON,30,0.98,1.48
7/11/14,RON,30,1.1,1.6
7/12/14,RON,30,1.1,1.6
7/13/14,RON,30,1.1,1.6
7/14/14,RON,30,1.07,1.57
7/15/14,RON,30,1.04,1.54
7/16/14,RON,30,1.04,1.54
7/17/14,RON,30,1.14,1.64
7/18/14,RON,30,1.2,1.7
7/19/14,RON,30,1.2,1.7
7/20/14,RON,30,1.2,1.7
7/21/14,RON,30,1.18,1.68
7/22/14,RON,30,1.37,1.87
7/23/14,RON,30,1.5,2
7/24/14,RON,30,1.62,2.12
7/25/14,RON,30,1.58,2.08
7/26/14,RON,30,1.58,2.08
7/27/14,RON,30,1.58,2.08
7/28/14,RON,30,1.52,2.02
7/29/14,RON,30,1.45,1.95
7/30/14,RON,30,1.49,1.99
7/31/14,RON,30,1.54,2.04
8/1/14,RON,30,1.52,2.02
8/2/14,RON,30,1.52,2.02
8/3/14,RON,30,1.52,2.02
8/4/14,RON,30,1.5,2
8/5/14,RON,30,1.33,1.83
8/6/14,RON,30,1.21,1.71
8/7/14,RON,30,1.24,1.74
8/8/14,RON,30,1.23,1.73
8/9/14,RON,30,1.23,1.73
8/10/14,RON,30,1.23,1.73
8/11/14,RON,30,1.23,1.73
8/12/14,RON,30,1.31,1.81
8/13/14,RON,30,1.36,1.86
8/14/14,RON,30,1.31,1.81
8/15/14,RON,30,1.31,1.81
8/16/14,RON,30,1.31,1.81
8/17/14,RON,30,1.31,1.81
8/18/14,RON,30,1.31,1.81
8/19/14,RON,30,1.31,1.81
8/20/14,RON,30,1.32,1.82
8/21/14,RON,30,1.32,1.82
8/22/14,RON,30,1.33,1.83
8/23/14,RON,30,1.33,1.83
8/24/14,RON,30,1.33,1.83
8/25/14,RON,30,1.34,1.84
8/26/14,RON,30,1.47,1.97
8/27/14,RON,30,1.56,2.06
8/28/14,RON,30,1.49,1.99
8/29/14,RON,30,1.6,2.1
8/30/14,RON,30,1.6,2.1
8/31/14,RON,30,1.6,2.1
9/1/14,RON,30,1.64,2.14
9/2/14,RON,30,1.71,2.21
9/3/14,RON,30,1.85,2.35
9/4/14,RON,30,1.87,2.37
9/5/14,RON,30,1.86,2.36
9/6/14,RON,30,1.86,2.36
9/7/14,RON,30,1.86,2.36
9/8/14,RON,30,1.87,2.37
9/9/14,RON,30,2.21,2.71
9/10/14,RON,30,2.43,2.93
9/11/14,RON,30,2.36,2.86
9/12/14,RON,30,2.44,2.94
9/13/14,RON,30,2.44,2.94
9/14/14,RON,30,2.44,2.94
9/15/14,RON,30,2.5,3
9/16/14,RON,30,2.54,3.04
9/17/14,RON,30,2.48,2.98
9/18/14,RON,30,2.51,3.01
9/19/14,RON,30,2.51,3.01
9/20/14,RON,30,2.51,3.01
9/21/14,RON,30,2.51,3.01
9/22/14,RON,30,2.53,3.03
9/23/14,RON,30,2.65,3.15
9/24/14,RON,30,2.75,3.25
9/25/14,RON,30,2.75,3.25
9/26/14,RON,30,2.75,3.25
9/27/14,RON,30,2.75,3.25
9/28/14,RON,30,2.75,3.25
9/29/14,RON,30,2.75,3.25
9/30/14,RON,30,2.72,3.22
10/1/14,RON,30,2.63,3.13
10/2/14,RON,30,2.63,3.12
10/3/14,RON,30,2.53,3.03
10/4/14,RON,30,2.53,3.03
10/5/14,RON,30,2.53,3.03
10/6/14,RON,30,2.46,2.96
10/7/14,RON,30,2.45,2.95
10/8/14,RON,30,2.48,2.98
10/9/14,RON,30,2.48,2.98
10/10/14,RON,30,2.48,2.98
10/11/14,RON,30,2.48,2.98
10/12/14,RON,30,2.48,2.98
10/13/14,RON,30,2.47,2.97
10/14/14,RON,30,2.41,2.91
10/15/14,RON,30,2.26,2.76
10/16/14,RON,30,2.13,2.63
10/17/14,RON,30,2.11,2.61
10/18/14,RON,30,2.11,2.61
10/19/14,RON,30,2.11,2.61
10/20/14,RON,30,1.98,2.48
10/21/14,RON,30,1.87,2.37
10/22/14,RON,30,1.81,2.31
10/23/14,RON,30,1.75,2.25
10/24/14,RON,30,1.68,2.18
10/25/14,RON,30,1.68,2.18
10/26/14,RON,30,1.68,2.18
10/27/14,RON,30,1.59,2.09
10/28/14,RON,30,1.36,1.86
10/29/14,RON,30,1.27,1.77
10/30/14,RON,30,1.13,1.63
10/31/14,RON,30,1.03,1.53
11/1/14,RON,30,1.03,1.53
11/2/14,RON,30,1.03,1.53
11/3/14,RON,30,0.91,1.41
11/4/14,RON,30,0.79,1.29
11/5/14,RON,30,0.67,1.17
11/6/14,RON,30,0.62,1.12
11/7/14,RON,30,0.66,1.16
11/8/14,RON,30,0.66,1.16
11/9/14,RON,30,0.66,1.16
11/10/14,RON,30,0.64,1.14
11/11/14,RON,30,0.59,1.09
11/12/14,RON,30,0.57,1.07
11/13/14,RON,30,0.58,1.07
11/14/14,RON,30,0.58,1.07
11/15/14,RON,30,0.58,1.07
11/16/14,RON,30,0.58,1.07
11/17/14,RON,30,0.58,1.08
11/18/14,RON,30,0.57,1.06
11/19/14,RON,30,0.57,1.06
11/20/14,RON,30,0.61,1.1
11/21/14,RON,30,0.62,1.1
11/22/14,RON,30,0.62,1.1
11/23/14,RON,30,0.62,1.1
11/24/14,RON,30,0.61,1.1
11/25/14,RON,30,0.58,1.07
11/26/14,RON,30,0.54,1.02
11/27/14,RON,30,0.44,0.94
11/28/14,RON,30,0.36,0.86
11/29/14,RON,30,0.36,0.86
11/30/14,RON,30,0.36,0.86
12/1/14,RON,30,0.36,0.86
12/2/14,RON,30,0.34,0.84
12/3/14,RON,30,0.31,0.81
12/4/14,RON,30,0.29,0.79
12/5/14,RON,30,0.28,0.78
12/6/14,RON,30,0.28,0.78
12/7/14,RON,30,0.28,0.78
12/8/14,RON,30,0.26,0.76
12/9/14,RON,30,0.26,0.76
12/10/14,RON,30,0.24,0.74
12/11/14,RON,30,0.24,0.74
12/12/14,RON,30,0.23,0.73
12/13/14,RON,30,0.23,0.73
12/14/14,RON,30,0.23,0.73
12/15/14,RON,30,0.28,0.78
12/16/14,RON,30,0.4,0.89
12/17/14,RON,30,0.41,0.91
12/18/14,RON,30,0.43,0.92
12/19/14,RON,30,0.44,0.92
12/20/14,RON,30,0.44,0.92
12/21/14,RON,30,0.44,0.92
12/22/14,RON,30,0.5,1
12/23/14,RON,30,0.5,0.99
12/24/14,RON,30,0.43,0.93
12/25/14,RON,30,0.43,0.93
12/26/14,RON,30,0.43,0.93
12/27/14,RON,30,0.43,0.93
12/28/14,RON,30,0.43,0.93
12/29/14,RON,30,0.45,0.95
12/30/14,RON,30,0.44,0.94
12/31/14,RON,30,0.42,0.91
1/1/15,RON,30,0.42,0.91
1/2/15,RON,30,0.42,0.91
1/3/15,RON,30,0.42,0.91
1/4/15,RON,30,0.42,0.91
1/5/15,RON,30,0.38,0.86
1/6/15,RON,30,0.31,0.8
1/7/15,RON,30,0.28,0.75
1/8/15,RON,30,0.22,0.69
1/9/15,RON,30,0.21,0.67
1/10/15,RON,30,0.21,0.67
1/11/15,RON,30,0.21,0.67
1/12/15,RON,30,0.2,0.68
1/13/15,RON,30,0.2,0.68
1/14/15,RON,30,0.2,0.69
1/15/15,RON,30,0.2,0.69
1/16/15,RON,30,0.22,0.71
1/17/15,RON,30,0.22,0.71
1/18/15,RON,30,0.22,0.71
1/19/15,RON,30,0.21,0.71
1/20/15,RON,30,0.2,0.69
1/21/15,RON,30,0.2,0.7
1/22/15,RON,30,0.24,0.74
1/23/15,RON,30,0.24,0.74
1/24/15,RON,30,0.24,0.74
1/25/15,RON,30,0.24,0.74
1/26/15,RON,30,0.24,0.74
1/27/15,RON,30,0.22,0.72
1/28/15,RON,30,0.21,0.7
1/29/15,RON,30,0.22,0.71
1/30/15,RON,30,0.22,0.69
1/31/15,RON,30,0.22,0.69
2/1/15,RON,30,0.22,0.69
2/2/15,RON,30,0.22,0.69
2/3/15,RON,30,0.22,0.69
2/4/15,RON,30,0.21,0.69
2/5/15,RON,30,0.2,0.66
2/6/15,RON,30,0.19,0.67
2/7/15,RON,30,0.19,0.67
2/8/15,RON,30,0.19,0.67
2/9/15,RON,30,0.2,0.68
2/10/15,RON,30,0.2,0.67
2/11/15,RON,30,0.21,0.68
2/12/15,RON,30,0.2,0.68
2/13/15,RON,30,0.21,0.68
2/14/15,RON,30,0.21,0.68
2/15/15,RON,30,0.21,0.68
2/16/15,RON,30,0.24,0.72
2/17/15,RON,30,0.23,0.69
2/18/15,RON,30,0.25,0.7
2/19/15,RON,30,0.27,0.73
2/20/15,RON,30,0.28,0.76
2/21/15,RON,30,0.28,0.76
2/22/15,RON,30,0.28,0.76
2/23/15,RON,30,0.26,0.73
2/24/15,RON,30,0.27,0.73
2/25/15,RON,30,0.27,0.73
2/26/15,RON,30,0.29,0.76
2/27/15,RON,30,0.31,0.78
2/28/15,RON,30,0.31,0.78
3/1/15,RON,30,0.31,0.78
3/2/15,RON,30,0.32,0.78
3/3/15,RON,30,0.3,0.77
3/4/15,RON,30,0.3,0.76
3/5/15,RON,30,0.29,0.76
3/6/15,RON,30,0.28,0.75
3/7/15,RON,30,0.28,0.75
3/8/15,RON,30,0.28,0.75
3/9/15,RON,30,0.27,0.73
3/10/15,RON,30,0.28,0.74
3/11/15,RON,30,0.27,0.75
3/12/15,RON,30,0.27,0.74
3/13/15,RON,30,0.27,0.75
3/14/15,RON,30,0.27,0.75
3/15/15,RON,30,0.27,0.75
3/16/15,RON,30,0.32,0.77
3/17/15,RON,30,0.32,0.77
3/18/15,RON,30,0.35,0.81
3/19/15,RON,30,0.36,0.81
3/20/15,RON,30,0.35,0.81
3/21/15,RON,30,0.35,0.81
3/22/15,RON,30,0.35,0.81
3/23/15,RON,30,0.36,0.8
3/24/15,RON,30,0.4,0.84
3/25/15,RON,30,0.4,0.86
3/26/15,RON,30,0.91,1.41
3/27/15,RON,30,1.07,1.55
3/28/15,RON,30,1.07,1.55
3/29/15,RON,30,1.07,1.55
3/30/15,RON,30,1.01,1.49
3/31/15,RON,30,1.03,1.52
4/1/15,RON,30,1.06,1.54
4/2/15,RON,30,1.05,1.51
4/3/15,RON,30,1.05,1.53
4/4/15,RON,30,1.05,1.53
4/5/15,RON,30,1.05,1.53
4/6/15,RON,30,1.12,1.59
4/7/15,RON,30,1.01,1.49
4/8/15,RON,30,0.88,1.35
4/9/15,RON,30,0.83,1.29
4/10/15,RON,30,0.8,1.27
4/11/15,RON,30,0.8,1.27
4/12/15,RON,30,0.8,1.27
4/13/15,RON,30,0.8,1.27
4/14/15,RON,30,0.8,1.26
4/15/15,RON,30,0.79,1.25
4/16/15,RON,30,0.76,1.23
4/17/15,RON,30,0.78,1.25
4/18/15,RON,30,0.78,1.25
4/19/15,RON,30,0.78,1.25
4/20/15,RON,30,0.83,1.28
4/21/15,RON,30,0.91,1.38
4/22/15,RON,30,1.06,1.52
4/23/15,RON,30,1.13,1.59
4/24/15,RON,30,1.14,1.6
4/25/15,RON,30,1.14,1.6
4/26/15,RON,30,1.14,1.6
4/27/15,RON,30,1.14,1.59
4/28/15,RON,30,1.14,1.6
4/29/15,RON,30,1.15,1.62
4/30/15,RON,30,1.12,1.58
5/1/15,RON,30,1.12,1.58
5/2/15,RON,30,1.12,1.58
5/3/15,RON,30,1.12,1.58
5/4/15,RON,30,1.1,1.57
5/5/15,RON,30,1.04,1.51
5/6/15,RON,30,0.97,1.44
5/7/15,RON,30,0.91,1.38
5/8/15,RON,30,0.93,1.4
5/9/15,RON,30,0.93,1.4
5/10/15,RON,30,0.93,1.4
5/11/15,RON,30,0.88,1.35
5/12/15,RON,30,0.84,1.3
5/13/15,RON,30,0.77,1.23
5/14/15,RON,30,0.75,1.23
5/15/15,RON,30,0.76,1.22
5/16/15,RON,30,0.76,1.22
5/17/15,RON,30,0.76,1.22
5/18/15,RON,30,0.76,1.22
5/19/15,RON,30,0.75,1.21
5/20/15,RON,30,0.75,1.21
5/21/15,RON,30,0.76,1.22
5/22/15,RON,30,0.76,1.22
5/23/15,RON,30,0.76,1.22
5/24/15,RON,30,0.76,1.22
5/25/15,RON,30,0.76,1.23
5/26/15,RON,30,0.74,1.2
5/27/15,RON,30,0.69,1.15
5/28/15,RON,30,0.61,1.07
5/29/15,RON,30,0.63,1.08
5/30/15,RON,30,0.63,1.08
5/31/15,RON,30,0.63,1.08
6/1/15,RON,30,0.63,1.08
6/2/15,RON,30,0.61,1.06
6/3/15,RON,30,0.62,1.08
6/4/15,RON,30,0.6,1.06
6/5/15,RON,30,0.61,1.07
6/6/15,RON,30,0.61,1.07
6/7/15,RON,30,0.61,1.07
6/8/15,RON,30,0.6,1.07
6/9/15,RON,30,0.58,1.04
6/10/15,RON,30,0.54,1
6/11/15,RON,30,0.54,1
6/12/15,RON,30,0.53,0.99
6/13/15,RON,30,0.53,0.99
6/14/15,RON,30,0.53,0.99
6/15/15,RON,30,0.53,1
6/16/15,RON,30,0.53,1
6/17/15,RON,30,0.54,1
6/18/15,RON,30,0.6,1.07
6/19/15,RON,30,0.62,1.09
6/20/15,RON,30,0.62,1.09
6/21/15,RON,30,0.62,1.09
6/22/15,RON,30,0.67,1.14
6/23/15,RON,30,0.72,1.19
6/24/15,RON,30,0.69,1.17
6/25/15,RON,30,0.65,1.12
6/26/15,RON,30,0.64,1.11
6/27/15,RON,30,0.64,1.11
6/28/15,RON,30,0.64,1.11
6/29/15,RON,30,0.67,1.14
6/30/15,RON,30,0.68,1.15
7/1/15,RON,30,0.61,1.08
7/2/15,RON,30,0.57,1.04
7/3/15,RON,30,0.54,1.01
7/4/15,RON,30,0.54,1.01
7/5/15,RON,30,0.54,1.01
7/6/15,RON,30,0.53,1
7/7/15,RON,30,0.52,0.99
7/8/15,RON,30,0.54,1
7/9/15,RON,30,0.51,0.98
7/10/15,RON,30,0.5,0.96
7/11/15,RON,30,0.5,0.96
7/12/15,RON,30,0.5,0.96
7/13/15,RON,30,0.49,0.94
7/14/15,RON,30,0.49,0.94
7/15/15,RON,30,0.49,0.95
7/16/15,RON,30,0.51,0.98
7/17/15,RON,30,0.51,0.98
7/18/15,RON,30,0.51,0.98
7/19/15,RON,30,0.51,0.98
7/20/15,RON,30,0.52,0.99
7/21/15,RON,30,0.57,1.04
7/22/15,RON,30,0.58,1.05
7/23/15,RON,30,0.56,1.02
7/24/15,RON,30,0.57,1.03
7/25/15,RON,30,0.57,1.03
7/26/15,RON,30,0.57,1.03
7/27/15,RON,30,0.58,1.04
7/28/15,RON,30,0.59,1.05
7/29/15,RON,30,0.61,1.08
7/30/15,RON,30,0.62,1.09
7/31/15,RON,30,0.61,1.08
8/1/15,RON,30,0.61,1.08
8/2/15,RON,30,0.61,1.08
8/3/15,RON,30,0.58,1.05
8/4/15,RON,30,0.56,1.01
8/5/15,RON,30,0.55,1.01
8/6/15,RON,30,0.53,1
8/7/15,RON,30,0.52,0.99
8/8/15,RON,30,0.52,0.99
8/9/15,RON,30,0.52,0.99
8/10/15,RON,30,0.54,1.01
8/11/15,RON,30,0.54,1.01
8/12/15,RON,30,0.54,1.01
8/13/15,RON,30,0.54,1.01
8/14/15,RON,30,0.56,1.03
8/15/15,RON,30,0.56,1.03
8/16/15,RON,30,0.56,1.03
8/17/15,RON,30,0.55,1.02
8/18/15,RON,30,0.57,1.05
8/19/15,RON,30,0.6,1.07
8/20/15,RON,30,0.73,1.2
8/21/15,RON,30,0.76,1.22
8/22/15,RON,30,0.76,1.22
8/23/15,RON,30,0.76,1.22
8/24/15,RON,30,0.81,1.28
8/25/15,RON,30,0.83,1.3
8/26/15,RON,30,0.84,1.31
8/27/15,RON,30,0.96,1.42
8/28/15,RON,30,0.97,1.44
8/29/15,RON,30,0.97,1.44
8/30/15,RON,30,0.97,1.44
8/31/15,RON,30,1.04,1.52
9/1/15,RON,30,1.05,1.52
9/2/15,RON,30,1.02,1.48
9/3/15,RON,30,0.97,1.44
9/4/15,RON,30,0.87,1.35
9/5/15,RON,30,0.87,1.35
9/6/15,RON,30,0.87,1.35
9/7/15,RON,30,0.83,1.3
9/8/15,RON,30,0.85,1.31
9/9/15,RON,30,0.87,1.33
9/10/15,RON,30,0.89,1.35
9/11/15,RON,30,0.9,1.36
9/12/15,RON,30,0.9,1.36
9/13/15,RON,30,0.9,1.36
9/14/15,RON,30,0.89,1.35
9/15/15,RON,30,0.83,1.3
9/16/15,RON,30,0.86,1.33
9/17/15,RON,30,0.89,1.36
9/18/15,RON,30,0.9,1.37
9/19/15,RON,30,0.9,1.37
9/20/15,RON,30,0.9,1.37
9/21/15,RON,30,0.93,1.4
9/22/15,RON,30,1.02,1.48
9/23/15,RON,30,1.02,1.49
9/24/15,RON,30,1.02,1.48
9/25/15,RON,30,1.01,1.48
9/26/15,RON,30,1.01,1.48
9/27/15,RON,30,1.01,1.48
9/28/15,RON,30,1.02,1.48
9/29/15,RON,30,1.03,1.48
9/30/15,RON,30,1.03,1.48
10/1/15,RON,30,1.01,1.47
10/2/15,RON,30,0.99,1.44
10/3/15,RON,30,0.99,1.44
10/4/15,RON,30,0.99,1.44
10/5/15,RON,30,0.96,1.42
10/6/15,RON,30,0.9,1.36
10/7/15,RON,30,0.86,1.32
10/8/15,RON,30,0.82,1.27
10/9/15,RON,30,0.8,1.26
10/10/15,RON,30,0.8,1.26
10/11/15,RON,30,0.8,1.26
10/12/15,RON,30,0.78,1.23
10/13/15,RON,30,0.76,1.2
10/14/15,RON,30,0.75,1.19
10/15/15,RON,30,0.76,1.19
10/16/15,RON,30,0.73,1.17
10/17/15,RON,30,0.73,1.17
10/18/15,RON,30,0.73,1.17
10/19/15,RON,30,0.73,1.17
10/20/15,RON,30,0.75,1.2
10/21/15,RON,30,0.76,1.22
10/22/15,RON,30,0.74,1.18
10/23/15,RON,30,0.75,1.21
10/24/15,RON,30,0.75,1.21
10/25/15,RON,30,0.75,1.21
10/26/15,RON,30,0.7,1.14
10/27/15,RON,30,0.66,1.1
10/28/15,RON,30,0.6,1.05
10/29/15,RON,30,0.52,0.96
10/30/15,RON,30,0.52,0.95
10/31/15,RON,30,0.52,0.95
11/1/15,RON,30,0.52,0.95
11/2/15,RON,30,0.5,0.93
11/3/15,RON,30,0.5,0.93
11/4/15,RON,30,0.51,0.95
11/5/15,RON,30,0.51,0.94
11/6/15,RON,30,0.5,0.93
11/7/15,RON,30,0.5,0.93
11/8/15,RON,30,0.5,0.93
11/9/15,RON,30,0.49,0.93
11/10/15,RON,30,0.47,0.91
11/11/15,RON,30,0.45,0.88
11/12/15,RON,30,0.44,0.86
11/13/15,RON,30,0.43,0.86
11/14/15,RON,30,0.43,0.86
11/15/15,RON,30,0.43,0.86
11/16/15,RON,30,0.41,0.84
11/17/15,RON,30,0.41,0.83
11/18/15,RON,30,0.4,0.82
11/19/15,RON,30,0.4,0.83
11/20/15,RON,30,0.41,0.84
11/21/15,RON,30,0.41,0.84
11/22/15,RON,30,0.41,0.84
11/23/15,RON,30,0.43,0.88
11/24/15,RON,30,0.39,0.84
11/25/15,RON,30,0.39,0.84
11/26/15,RON,30,0.36,0.8
11/27/15,RON,30,0.32,0.78
11/28/15,RON,30,0.32,0.78
11/29/15,RON,30,0.32,0.78
11/30/15,RON,30,0.32,0.78
12/1/15,RON,30,0.32,0.78
12/2/15,RON,30,0.3,0.75
12/3/15,RON,30,0.31,0.76
12/4/15,RON,30,0.3,0.75
12/5/15,RON,30,0.3,0.75
12/6/15,RON,30,0.3,0.75
12/7/15,RON,30,0.3,0.75
12/8/15,RON,30,0.3,0.74
12/9/15,RON,30,0.3,0.74
12/10/15,RON,30,0.29,0.74
12/11/15,RON,30,0.29,0.73
12/12/15,RON,30,0.29,0.73
12/13/15,RON,30,0.29,0.73
12/14/15,RON,30,0.3,0.73
12/15/15,RON,30,0.29,0.72
12/16/15,RON,30,0.27,0.7
12/17/15,RON,30,0.27,0.71
12/18/15,RON,30,0.27,0.7
12/19/15,RON,30,0.27,0.7
12/20/15,RON,30,0.27,0.7
12/21/15,RON,30,0.27,0.7
12/22/15,RON,30,0.29,0.71
12/23/15,RON,30,0.3,0.73
12/24/15,RON,30,0.3,0.73
12/25/15,RON,30,0.3,0.73
12/26/15,RON,30,0.3,0.73
12/27/15,RON,30,0.3,0.73
12/28/15,RON,30,0.29,0.72
12/29/15,RON,30,0.27,0.71
12/30/15,RON,30,0.27,0.7
12/31/15,RON,30,0.26,0.69
1/1/16,RON,30,0.26,0.69
1/2/16,RON,30,0.26,0.69
1/3/16,RON,30,0.26,0.69
1/4/16,RON,30,0.25,0.68
1/5/16,RON,30,0.25,0.67
1/6/16,RON,30,0.23,0.66
1/7/16,RON,30,0.22,0.63
1/8/16,RON,30,0.24,0.65
1/9/16,RON,30,0.24,0.65
1/10/16,RON,30,0.24,0.65
1/11/16,RON,30,0.21,0.62
1/12/16,RON,30,0.2,0.6
1/13/16,RON,30,0.2,0.59
1/14/16,RON,30,0.19,0.59
1/15/16,RON,30,0.2,0.6
1/16/16,RON,30,0.2,0.6
1/17/16,RON,30,0.2,0.6
1/18/16,RON,30,0.2,0.61
1/19/16,RON,30,0.19,0.61
1/20/16,RON,30,0.18,0.59
1/21/16,RON,30,0.16,0.56
1/22/16,RON,30,0.16,0.56
1/23/16,RON,30,0.16,0.56
1/24/16,RON,30,0.16,0.56
1/25/16,RON,30,0.18,0.6
1/26/16,RON,30,0.2,0.62
1/27/16,RON,30,0.16,0.56
1/28/16,RON,30,0.15,0.57
1/29/16,RON,30,0.12,0.53
1/30/16,RON,30,0.12,0.53
1/31/16,RON,30,0.12,0.53
2/1/16,RON,30,0.12,0.52
2/2/16,RON,30,0.11,0.51
2/3/16,RON,30,0.11,0.51
2/4/16,RON,30,0.13,0.54
2/5/16,RON,30,0.11,0.52
2/6/16,RON,30,0.11,0.52
2/7/16,RON,30,0.11,0.52
2/8/16,RON,30,0.11,0.52
2/9/16,RON,30,0.13,0.55
2/10/16,RON,30,0.12,0.54
2/11/16,RON,30,0.13,0.56
2/12/16,RON,30,0.13,0.55
2/13/16,RON,30,0.13,0.55
2/14/16,RON,30,0.13,0.55
2/15/16,RON,30,0.14,0.54
2/16/16,RON,30,0.14,0.52
2/17/16,RON,30,0.14,0.53
2/18/16,RON,30,0.13,0.52
2/19/16,RON,30,0.13,0.52
2/20/16,RON,30,0.13,0.52
2/21/16,RON,30,0.13,0.52
2/22/16,RON,30,0.14,0.54
2/23/16,RON,30,0.15,0.55
2/24/16,RON,30,0.15,0.55
2/25/16,RON,30,0.14,0.54
2/26/16,RON,30,0.14,0.54
2/27/16,RON,30,0.14,0.54
2/28/16,RON,30,0.14,0.54
2/29/16,RON,30,0.14,0.54
3/1/16,RON,30,0.13,0.54
3/2/16,RON,30,0.14,0.54
3/3/16,RON,30,0.15,0.54
3/4/16,RON,30,0.16,0.55
3/5/16,RON,30,0.16,0.55
3/6/16,RON,30,0.16,0.55
3/7/16,RON,30,0.16,0.55
3/8/16,RON,30,0.16,0.54
3/9/16,RON,30,0.15,0.54
3/10/16,RON,30,0.15,0.54
3/11/16,RON,30,0.15,0.54
3/12/16,RON,30,0.15,0.54
3/13/16,RON,30,0.15,0.54
3/14/16,RON,30,0.16,0.54
3/15/16,RON,30,0.15,0.55
3/16/16,RON,30,0.17,0.56
3/17/16,RON,30,0.17,0.56
3/18/16,RON,30,0.18,0.56
3/19/16,RON,30,0.18,0.56
3/20/16,RON,30,0.18,0.56
3/21/16,RON,30,0.16,0.54
3/22/16,RON,30,0.18,0.56
3/23/16,RON,30,0.19,0.56
3/24/16,RON,30,0.18,0.56
3/25/16,RON,30,0.19,0.57
3/26/16,RON,30,0.19,0.57
3/27/16,RON,30,0.19,0.57
3/28/16,RON,30,0.19,0.56
3/29/16,RON,30,0.19,0.56
3/30/16,RON,30,0.19,0.56
3/31/16,RON,30,0.19,0.57
4/1/16,RON,30,0.19,0.57
4/2/16,RON,30,0.19,0.57
4/3/16,RON,30,0.19,0.57
4/4/16,RON,30,0.19,0.57
4/5/16,RON,30,0.19,0.57
4/6/16,RON,30,0.21,0.61
4/7/16,RON,30,0.21,0.59
4/8/16,RON,30,0.2,0.58
4/9/16,RON,30,0.2,0.58
4/10/16,RON,30,0.2,0.58
4/11/16,RON,30,0.21,0.58
4/12/16,RON,30,0.2,0.59
4/13/16,RON,30,0.19,0.58
4/14/16,RON,30,0.19,0.57
4/15/16,RON,30,0.19,0.58
4/16/16,RON,30,0.19,0.58
4/17/16,RON,30,0.19,0.58
4/18/16,RON,30,0.19,0.58
4/19/16,RON,30,0.21,0.6
4/20/16,RON,30,0.21,0.6
4/21/16,RON,30,0.22,0.61
4/22/16,RON,30,0.2,0.6
4/23/16,RON,30,0.2,0.6
4/24/16,RON,30,0.2,0.6
4/25/16,RON,30,0.23,0.61
4/26/16,RON,30,0.22,0.61
4/27/16,RON,30,0.23,0.6
4/28/16,RON,30,0.24,0.61
4/29/16,RON,30,0.24,0.61
4/30/16,RON,30,0.24,0.61
5/1/16,RON,30,0.24,0.61
5/2/16,RON,30,0.24,0.61
5/3/16,RON,30,0.24,0.61
5/4/16,RON,30,0.24,0.62
5/5/16,RON,30,0.24,0.63
5/6/16,RON,30,0.23,0.61
5/7/16,RON,30,0.23,0.61
5/8/16,RON,30,0.23,0.61
5/9/16,RON,30,0.22,0.61
5/10/16,RON,30,0.2,0.58
5/11/16,RON,30,0.21,0.6
5/12/16,RON,30,0.22,0.59
5/13/16,RON,30,0.22,0.6
5/14/16,RON,30,0.22,0.6
5/15/16,RON,30,0.22,0.6
5/16/16,RON,30,0.2,0.58
5/17/16,RON,30,0.21,0.58
5/18/16,RON,30,0.21,0.57
5/19/16,RON,30,0.21,0.57
5/20/16,RON,30,0.22,0.58
5/21/16,RON,30,0.22,0.58
5/22/16,RON,30,0.22,0.58
5/23/16,RON,30,0.21,0.58
5/24/16,RON,30,0.22,0.58
5/25/16,RON,30,0.22,0.58
5/26/16,RON,30,0.21,0.56
5/27/16,RON,30,0.22,0.58
5/28/16,RON,30,0.22,0.58
5/29/16,RON,30,0.22,0.58
5/30/16,RON,30,0.21,0.57
5/31/16,RON,30,0.21,0.58
6/1/16,RON,30,0.21,0.58
6/2/16,RON,30,0.21,0.57
6/3/16,RON,30,0.21,0.58
6/4/16,RON,30,0.21,0.58
6/5/16,RON,30,0.21,0.58
6/6/16,RON,30,0.2,0.57
6/7/16,RON,30,0.21,0.58
6/8/16,RON,30,0.21,0.57
6/9/16,RON,30,0.21,0.58
6/10/16,RON,30,0.22,0.58
6/11/16,RON,30,0.22,0.58
6/12/16,RON,30,0.22,0.58
6/13/16,RON,30,0.2,0.56
6/14/16,RON,30,0.22,0.58
6/15/16,RON,30,0.21,0.58
6/16/16,RON,30,0.22,0.58
6/17/16,RON,30,0.22,0.58
6/18/16,RON,30,0.22,0.58
6/19/16,RON,30,0.22,0.58
6/20/16,RON,30,0.22,0.58
6/21/16,RON,30,0.22,0.58
6/22/16,RON,30,0.22,0.58
6/23/16,RON,30,0.22,0.59
6/24/16,RON,30,0.27,0.69
6/25/16,RON,30,0.27,0.69
6/26/16,RON,30,0.27,0.69
6/27/16,RON,30,0.27,0.68
6/28/16,RON,30,0.26,0.65
6/29/16,RON,30,0.26,0.66
